episode,run_0,run_1,run_2
2394,True,True,True
2395,True,True,True
2396,True,True,True
2397,True,True,True
2398,True,True,True
2399,True,True,True
2400,True,True,True
2401,True,True,True
2402,True,True,True
2403,True,True,True
2404,True,True,True
2405,True,True,True
2406,True,True,True
2407,True,True,True
2408,True,True,True
2409,True,True,True
2410,True,True,True
2411,True,True,True
2412,True,True,True
2413,True,True,True
2414,True,True,True
2415,True,True,True
2416,True,True,True
2417,True,True,True
2418,True,True,True
2419,True,True,True
2420,True,True,True
2421,True,True,True
2422,True,True,True
2423,True,True,True
2424,True,True,True
2425,True,True,True
2426,True,True,True
2427,True,True,True
2428,True,True,True
2429,True,True,True
2430,True,True,True
2431,True,True,True
2432,True,True,True
2433,True,True,True
2434,True,True,True
2435,True,True,True
2436,True,True,True
2437,True,True,True
2438,True,True,True
2439,True,True,True
2440,True,True,True
2441,True,True,True
2442,True,True,True
2443,True,True,True
2444,True,True,True
2445,True,True,True
2446,True,True,True
2447,True,True,True
2448,True,True,True
2449,True,True,True
2450,True,True,True
2451,True,True,True
2452,True,True,True
2453,True,True,True
2454,True,True,True
2455,True,True,True
2456,True,True,True
2457,True,True,True
2458,True,True,True
2459,True,True,True
2460,True,True,True
2461,True,True,True
2462,True,True,True
2463,True,True,True
2464,True,True,True
2465,True,True,True
2466,True,True,True
2467,True,True,True
2468,True,True,True
2469,True,True,True
2470,True,True,True
2471,True,True,True
2472,True,True,True
2473,True,True,True
2474,True,True,True
2475,True,True,True
2476,True,True,True
2477,True,True,True
2478,True,True,True
2479,True,True,True
2480,True,True,True
2481,True,True,True
2482,True,True,True
2483,True,True,True
2484,True,True,True
2485,False,True,True
2486,True,True,True
2487,True,True,True
2488,True,True,True
2489,True,False,True
2490,True,True,True
2491,True,True,True
2492,True,True,True
2493,True,True,True
2494,True,True,True
2495,True,True,True
2496,True,True,True
2497,True,True,True
2498,True,True,True
2499,True,True,True
2500,True,True,True
2501,True,True,True
2502,True,True,True
2503,True,True,True
2504,True,True,True
2505,True,True,True
2506,True,True,True
2507,True,True,True
2508,True,True,True
2509,True,True,True
2510,True,True,True
2511,True,True,True
2512,True,True,True
2513,True,True,True
2514,True,True,True
2515,True,True,True
2516,True,True,True
2517,True,True,True
2518,True,True,True
2519,True,True,True
2520,True,True,True
2521,True,True,True
2522,True,True,True
2523,True,True,True
2524,True,True,True
2525,True,True,True
2526,True,True,True
2527,True,True,True
2528,True,True,True
2529,True,True,True
2530,True,True,True
2531,True,True,True
2532,True,True,True
2533,True,True,True
2534,True,True,True
2535,True,True,True
2536,True,True,True
2537,True,True,True
2538,True,True,True
2539,True,True,True
2540,True,True,True
2541,True,True,True
2542,True,True,True
2543,True,True,True
2544,True,True,True
2545,True,True,True
2546,True,True,True
2547,True,True,True
2548,True,True,True
2549,True,True,True
2550,True,True,True
2551,True,True,True
2552,True,True,True
2553,True,True,True
2554,True,True,True
2555,True,True,True
2556,True,True,True
2557,True,True,True
2558,True,True,True
2559,True,True,True
2560,True,True,True
2561,True,True,True
2562,True,True,True
2563,True,True,True
2564,True,True,True
2565,True,True,True
2566,True,True,True
2567,True,True,True
2568,True,True,True
2569,True,True,True
2570,True,True,True
2571,True,True,True
2572,True,True,True
2573,True,True,True
2574,True,True,True
2575,True,True,True
2576,True,True,True
2577,True,True,True
2578,True,True,True
2579,True,True,True
2580,True,True,True
2581,True,True,True
2582,True,True,False
2583,True,True,True
2584,True,True,True
2585,True,True,True
2586,True,True,True
2587,True,True,True
2588,True,True,True
2589,True,True,True
2590,True,True,True
2591,True,True,True
2592,True,True,True
2593,True,True,True
2594,True,True,True
2595,True,True,True
2596,True,True,True
2597,True,True,True
2598,True,True,True
2599,True,True,False
2600,True,True,True
2601,True,True,True
2602,True,True,True
2603,True,True,True
2604,True,True,True
2605,True,True,True
2606,True,True,True
2607,True,True,True
2608,True,True,False
2609,True,True,True
2610,True,True,True
2611,True,True,True
2612,True,True,True
2613,True,True,True
2614,True,True,True
2615,True,True,True
2616,True,True,True
2617,True,True,True
2618,True,True,True
2619,True,True,True
2620,True,True,True
2621,True,True,True
2622,True,True,True
2623,True,True,True
2624,True,True,True
2625,True,True,True
2626,True,True,True
2627,True,True,True
2628,True,True,True
2629,True,True,True
2630,True,True,True
2631,True,True,True
2632,True,True,True
2633,True,True,True
2634,True,True,True
2635,True,True,True
2636,True,True,True
2637,True,True,True
2638,True,True,True
2639,True,True,True
2640,True,True,False
2641,True,True,True
2642,True,True,True
2643,True,True,True
2644,True,True,True
2645,True,True,True
2646,True,True,True
2647,True,True,True
2648,True,True,True
2649,True,True,True
2650,True,True,True
2651,True,True,True
2652,True,True,True
2653,True,True,True
2654,True,True,True
2655,True,True,True
2656,True,True,True
2657,True,True,True
2658,True,True,True
2659,True,True,True
2660,True,True,True
2661,True,True,True
2662,True,True,True
2663,True,True,True
2664,True,True,True
2665,True,True,True
2666,True,True,True
2667,True,True,True
2668,True,True,True
2669,True,True,True
2670,True,True,True
2671,True,True,True
2672,True,True,True
2673,True,True,False
2674,True,True,True
2675,True,True,True
2676,True,True,True
2677,True,True,True
2678,True,True,True
2679,True,True,True
2680,True,True,True
2681,True,True,True
2682,True,True,True
2683,True,True,True
2684,True,True,True
2685,True,True,True
2686,True,True,True
2687,True,True,True
2688,True,True,True
2689,True,True,True
2690,True,True,True
2691,True,True,True
2692,True,True,True
2693,True,True,True
2694,True,True,True
2695,True,True,True
2696,True,True,True
2697,True,True,True
2698,True,True,True
2699,True,True,True
2700,True,True,True
2701,True,True,True
2702,True,True,True
2703,True,True,True
2704,True,True,True
2705,True,True,True
2706,True,True,True
2707,True,True,True
2708,True,True,True
2709,True,True,True
2710,True,True,True
2711,True,True,True
2712,True,True,True
2713,True,True,True
2714,True,True,True
2715,True,True,True
2716,True,True,True
2717,True,True,True
2718,True,True,True
2719,True,True,True
2720,True,True,True
2721,True,True,True
2722,True,True,True
2723,True,True,True
2724,True,True,True
2725,True,True,True
2726,True,True,True
2727,True,True,True
2728,True,False,True
2729,True,True,True
2730,True,True,True
2731,True,True,True
2732,True,True,True
2733,False,True,True
2734,True,True,True
2735,True,True,True
2736,True,True,True
2737,True,True,True
2738,True,True,True
2739,True,True,True
2740,True,True,True
2741,True,True,True
2742,True,True,True
2743,True,True,True
2744,True,True,True
2745,True,True,True
2746,True,True,True
2747,True,True,True
2748,True,True,True
2749,True,True,True
2750,True,True,True
2751,True,True,True
2752,True,True,True
2753,True,True,True
2754,True,True,True
2755,True,True,True
2756,True,True,True
2757,True,True,True
2758,True,True,True
2759,True,True,True
2760,True,True,True
2761,True,True,True
2762,True,True,True
2763,True,True,True
2764,True,True,True
2765,True,True,True
2766,True,True,True
2767,True,True,True
2768,True,True,True
2769,True,True,True
2770,True,True,True
2771,True,True,True
2772,True,True,True
2773,True,True,True
2774,True,True,True
2775,True,True,True
2776,True,True,True
2777,True,True,True
2778,True,True,True
2779,True,True,True
2780,True,True,True
2781,True,True,True
2782,True,True,True
2783,True,True,True
2784,True,True,True
2785,True,True,True
2786,True,True,True
2787,True,True,True
2788,True,True,True
2789,True,True,True
2790,False,True,True
2791,False,True,True
2792,True,True,True
2793,True,True,True
2794,True,True,True
2795,True,True,True
2796,True,True,True
2797,True,True,True
2798,True,True,True
2799,True,True,True
2800,True,True,True
2801,True,True,True
2802,True,True,True
2803,True,True,True
2804,True,True,True
2805,True,True,True
2806,True,True,True
2807,True,True,True
2808,True,True,True
2809,True,True,True
2810,True,True,True
2811,True,True,True
2812,True,True,True
2813,True,True,True
2814,True,True,True
2815,True,False,True
2816,True,True,True
2817,True,True,True
2818,True,True,True
2819,True,True,True
2820,True,True,True
2821,True,True,True
2822,True,True,True
2823,True,True,True
2824,True,True,True
2825,True,True,True
2826,True,True,True
2827,True,True,True
2828,True,True,True
2829,True,True,True
2830,True,True,True
2831,True,True,True
2832,True,True,True
2833,True,True,True
2834,True,True,True
2835,True,True,True
2836,True,True,True
2837,True,True,True
2838,True,True,True
2839,True,True,True
2840,True,True,True
2841,True,True,True
2842,True,True,True
2843,True,True,True
2844,True,True,True
2845,True,True,True
2846,True,True,True
2847,True,True,True
2848,True,True,True
2849,True,True,True
2850,True,True,True
2851,True,True,True
2852,True,True,True
2853,True,True,True
2854,True,True,True
2855,True,True,True
2856,True,True,True
2857,True,True,True
2858,True,True,True
2859,True,True,True
2860,True,True,True
2861,True,True,True
2862,True,True,True
2863,True,True,True
2864,True,True,True
2865,True,True,True
2866,True,True,True
2867,True,True,True
2868,True,True,True
2869,True,True,True
2870,True,True,True
2871,True,True,True
2872,True,True,True
2873,True,True,True
2874,True,True,True
2875,True,True,True
2876,True,True,True
2877,True,True,True
2878,True,True,True
2879,True,True,True
2880,True,False,True
2881,True,True,True
2882,True,True,True
2883,True,True,True
2884,True,True,True
2885,True,True,True
2886,True,True,True
2887,True,True,True
2888,True,True,True
2889,True,True,True
2890,True,True,True
2891,True,True,True
2892,True,True,True
2893,True,True,True
2894,True,True,False
2895,True,True,True
2896,True,True,True
2897,True,True,True
2898,True,True,True
2899,True,True,True
2900,True,True,True
2901,True,True,True
2902,True,True,False
2903,True,True,True
2904,True,False,True
2905,True,True,True
2906,True,True,True
2907,True,True,True
2908,True,True,True
2909,True,True,True
2910,True,True,True
2911,True,True,True
2912,True,True,True
2913,True,True,True
2914,True,True,True
2915,True,True,True
2916,True,True,True
2917,True,True,True
2918,True,True,True
2919,True,True,True
2920,True,True,True
2921,True,True,True
2922,True,True,True
2923,True,True,True
2924,True,True,True
2925,True,True,True
2926,True,True,True
2927,True,True,True
2928,True,True,True
2929,True,True,True
2930,True,True,True
2931,True,True,True
2932,True,True,True
2933,True,True,True
2934,True,True,True
2935,True,True,True
2936,True,True,True
2937,True,True,True
2938,True,True,True
2939,True,True,True
2940,True,True,True
2941,True,True,True
2942,True,True,True
2943,True,True,True
2944,True,True,True
2945,True,True,True
2946,True,True,True
2947,True,True,True
2948,True,True,True
2949,True,True,True
2950,True,True,True
2951,True,True,True
2952,True,True,True
2953,True,True,True
2954,True,True,True
2955,True,True,True
2956,True,True,True
2957,True,True,True
2958,True,True,True
2959,True,True,True
2960,True,True,True
2961,True,True,True
2962,True,True,True
2963,True,True,True
2964,True,True,True
2965,True,True,True
2966,True,True,True
2967,True,True,True
2968,True,True,True
2969,True,True,True
2970,True,True,True
2971,True,True,True
2972,True,True,True
2973,True,True,True
2974,True,True,True
2975,True,True,True
2976,True,True,True
2977,True,True,True
2978,True,True,True
2979,True,True,True
2980,True,True,True
2981,True,True,True
2982,True,True,True
2983,True,True,True
2984,True,True,True
2985,True,True,True
2986,True,True,True
2987,True,True,True
2988,True,True,True
2989,True,True,True
2990,True,True,True
2991,True,True,True
2992,True,True,True
2993,True,True,True
2994,True,True,True
2995,True,True,True
2996,True,True,True
2997,True,True,True
2998,True,True,True
2999,True,True,True
3000,True,True,True
3001,True,True,True
3002,True,True,True
3003,True,True,True
3004,True,True,True
3005,True,True,True
3006,True,True,True
3007,True,True,True
3008,True,True,True
3009,True,True,True
3010,True,True,True
3011,True,True,True
3012,True,True,True
3013,True,True,True
3014,True,True,True
3015,True,True,True
3016,True,True,True
3017,True,True,True
3018,True,True,True
3019,True,True,True
3020,True,True,True
3021,False,True,True
3022,True,True,True
3023,True,True,True
3024,True,True,True
3025,True,True,True
3026,True,True,True
3027,True,True,True
3028,True,True,True
3029,True,True,True
3030,True,True,True
3031,True,True,True
3032,True,True,True
3033,True,True,True
3034,True,True,True
3035,True,True,True
3036,True,True,True
3037,True,True,True
3038,True,True,True
3039,True,True,True
3040,True,True,True
3041,True,True,True
3042,True,True,True
3043,True,True,True
3044,True,True,True
3045,True,True,True
3046,True,True,True
3047,True,True,True
3048,True,True,True
3049,True,True,True
3050,True,True,True
3051,True,True,True
3052,True,True,True
3053,True,True,True
3054,True,True,True
3055,True,True,True
3056,True,True,True
3057,True,True,True
3058,True,True,True
3059,True,True,True
3060,True,True,True
3061,True,True,True
3062,True,True,True
3063,True,True,True
3064,True,True,True
3065,True,True,True
3066,True,True,True
3067,True,True,True
3068,True,True,True
3069,True,True,True
3070,True,True,True
3071,True,True,True
3072,True,True,True
3073,True,True,True
3074,True,True,True
3075,True,True,True
3076,True,True,True
3077,True,True,True
3078,True,True,True
3079,True,True,True
3080,True,True,True
3081,True,True,True
3082,True,True,True
3083,True,True,True
3084,True,True,True
3085,True,True,True
3086,True,True,True
3087,True,True,True
3088,True,True,True
3089,True,True,True
3090,True,True,True
3091,True,True,True
3092,True,True,True
3093,True,True,True
3094,True,True,True
3095,True,True,True
3096,True,True,True
3097,True,True,True
3098,True,True,True
3099,True,True,True
3100,True,True,True
3101,True,True,True
3102,True,True,True
3103,True,True,True
3104,True,True,True
3105,True,True,True
3106,True,True,True
3107,True,True,True
3108,True,True,True
3109,False,True,True
3110,True,True,True
3111,True,True,True
3112,True,True,True
3113,True,True,True
3114,True,True,True
3115,True,True,True
3116,True,True,True
3117,True,True,True
3118,True,True,True
3119,True,True,True
3120,True,True,True
3121,True,True,True
3122,True,True,True
3123,True,True,True
3124,True,True,True
3125,True,True,True
3126,True,True,True
3127,True,True,True
3128,True,True,True
3129,True,True,True
3130,True,True,True
3131,True,True,True
3132,True,True,True
3133,True,True,True
3134,True,True,True
3135,True,True,True
3136,True,True,True
3137,True,True,True
3138,True,True,True
3139,True,True,True
3140,True,True,True
3141,True,False,True
3142,True,True,True
3143,True,True,True
3144,True,True,True
3145,True,True,True
3146,True,True,True
3147,True,True,True
3148,True,True,True
3149,True,True,True
3150,True,True,True
3151,True,True,True
3152,True,True,True
3153,True,True,True
3154,True,True,True
3155,True,True,True
3156,True,True,True
3157,True,True,True
3158,True,True,True
3159,True,True,True
3160,True,True,True
3161,True,True,True
3162,True,True,True
3163,True,True,True
3164,True,True,True
3165,True,True,True
3166,True,True,True
3167,True,True,True
3168,True,True,True
3169,True,True,True
3170,True,True,True
3171,True,True,True
3172,True,True,True
3173,True,True,True
3174,True,True,True
3175,True,True,True
3176,True,True,True
3177,True,True,True
3178,True,True,True
3179,True,True,True
3180,True,True,True
3181,True,True,True
3182,True,True,True
3183,True,True,True
3184,True,True,True
3185,True,True,True
3186,True,True,True
3187,True,True,True
3188,True,True,True
3189,True,True,True
3190,True,True,True
3191,True,True,True
3192,True,True,True
3193,True,True,True
3194,True,True,True
3195,False,True,True
3196,True,True,True
3197,True,True,True
3198,True,True,True
3199,True,True,True
3200,True,True,True
3201,True,True,True
3202,True,True,True
3203,True,True,True
3204,True,True,True
3205,True,True,True
3206,True,True,True
3207,True,True,True
3208,True,True,True
3209,True,True,True
3210,True,True,True
3211,True,True,True
3212,True,True,True
3213,True,True,True
3214,True,True,True
3215,True,True,True
3216,True,True,True
3217,True,True,True
3218,True,True,True
3219,True,True,True
3220,True,True,True
3221,True,True,True
3222,True,True,True
3223,True,True,True
3224,True,True,True
3225,True,True,True
3226,True,True,True
3227,True,True,True
3228,True,True,True
3229,True,True,True
3230,True,True,True
3231,True,True,True
3232,True,True,True
3233,True,True,True
3234,True,True,True
3235,True,True,True
3236,True,True,False
3237,True,True,True
3238,True,True,True
3239,True,True,True
3240,True,True,True
3241,True,True,True
3242,True,True,True
3243,True,True,True
3244,True,True,True
3245,True,True,True
3246,True,True,True
3247,True,True,True
3248,True,True,True
3249,True,True,True
3250,True,True,True
3251,True,True,True
3252,True,True,True
3253,True,True,True
3254,True,True,True
3255,True,True,True
3256,True,True,True
3257,True,True,True
3258,True,True,True
3259,True,True,True
3260,True,True,True
3261,True,True,True
3262,True,True,True
3263,True,True,True
3264,True,True,True
3265,True,True,True
3266,True,True,True
3267,True,True,True
3268,True,True,True
3269,True,True,True
3270,True,True,True
3271,True,True,True
3272,True,True,True
3273,True,True,True
3274,True,True,True
3275,True,True,True
3276,True,True,True
3277,True,True,True
3278,True,True,True
3279,True,True,False
3280,True,True,True
3281,True,True,True
3282,True,True,True
3283,True,True,False
3284,True,True,True
3285,True,True,True
3286,True,True,True
3287,True,True,True
3288,True,True,True
3289,True,True,True
3290,True,True,True
3291,True,True,True
3292,True,True,True
3293,True,True,True
3294,True,True,True
3295,True,True,True
3296,True,True,True
3297,True,True,True
3298,True,True,True
3299,True,True,True
3300,True,True,True
3301,True,True,True
3302,True,True,True
3303,True,True,True
3304,True,True,True
3305,True,True,True
3306,True,True,True
3307,True,True,True
3308,True,True,True
3309,True,True,True
3310,True,True,True
3311,True,True,True
3312,True,True,True
3313,True,True,True
3314,True,True,True
3315,True,True,True
3316,True,True,True
3317,True,True,True
3318,True,True,True
3319,True,True,True
3320,True,True,True
3321,True,True,True
3322,True,True,True
3323,True,True,True
3324,True,True,True
3325,True,True,True
3326,True,True,True
3327,True,True,True
3328,True,True,True
3329,True,True,True
3330,True,True,True
3331,True,True,True
3332,True,True,True
3333,True,True,True
3334,True,True,True
3335,True,True,True
3336,True,True,True
3337,True,True,True
3338,True,True,True
3339,True,True,True
3340,True,True,True
3341,True,True,True
3342,True,True,True
3343,True,True,True
3344,True,True,False
3345,True,True,True
3346,True,True,True
3347,True,True,True
3348,True,True,True
3349,True,True,True
3350,True,True,True
3351,True,True,True
3352,True,True,True
3353,True,True,True
3354,True,True,True
3355,True,True,True
3356,True,True,True
3357,True,True,True
3358,True,True,True
3359,True,True,True
3360,True,True,True
3361,True,True,True
3362,True,True,True
3363,True,True,True
3364,True,True,True
3365,True,True,True
3366,True,True,True
3367,True,True,True
3368,True,True,True
3369,True,True,True
3370,True,True,True
3371,True,True,True
3372,True,True,True
3373,True,True,True
3374,True,True,True
3375,True,True,False
3376,True,True,True
3377,True,True,True
3378,True,True,True
3379,True,True,True
3380,True,True,True
3381,True,True,True
3382,True,True,True
3383,True,True,True
3384,True,True,True
3385,True,True,True
3386,True,True,True
3387,True,True,True
3388,True,True,True
3389,True,True,True
3390,True,True,True
3391,True,True,True
3392,True,True,True
3393,True,True,True
3394,True,True,True
3395,True,True,True
3396,True,True,True
3397,True,True,True
3398,True,True,True
3399,True,True,True
3400,True,True,True
3401,True,True,True
3402,True,True,True
3403,True,True,True
3404,True,True,True
3405,True,True,False
3406,True,True,True
3407,True,True,True
3408,True,True,True
3409,True,True,True
3410,True,True,True
3411,True,True,True
3412,True,True,True
3413,True,True,True
3414,True,True,True
3415,True,True,True
3416,True,True,True
3417,True,True,True
3418,True,True,True
3419,True,True,True
3420,True,True,True
3421,True,True,True
3422,True,True,True
3423,True,True,True
3424,True,True,True
3425,True,True,True
3426,True,True,True
3427,True,True,True
3428,True,True,True
3429,True,True,True
3430,True,True,True
3431,True,True,True
3432,True,True,True
3433,True,True,True
3434,True,True,True
3435,True,True,True
3436,True,True,True
3437,True,True,True
3438,True,True,True
3439,True,False,True
3440,True,True,True
3441,True,True,True
3442,True,True,True
3443,True,True,True
3444,True,True,True
3445,True,True,True
3446,True,True,True
3447,True,True,True
3448,True,False,True
3449,True,True,True
3450,True,True,True
3451,True,True,True
3452,True,True,True
3453,True,True,True
3454,True,True,True
3455,True,True,True
3456,True,True,True
3457,True,True,True
3458,True,True,True
3459,True,True,True
3460,True,True,True
3461,True,True,True
3462,True,True,True
3463,True,True,True
3464,True,True,True
3465,True,True,True
3466,True,True,True
3467,True,True,True
3468,True,True,True
3469,True,True,True
3470,True,True,True
3471,True,True,True
3472,True,True,True
3473,True,True,True
3474,True,True,True
3475,True,True,True
3476,True,True,True
3477,True,True,True
3478,True,True,True
3479,True,True,True
3480,True,True,True
3481,True,True,True
3482,True,True,True
3483,True,True,True
3484,True,True,True
3485,True,True,True
3486,True,True,True
3487,True,True,True
3488,True,True,True
3489,True,True,True
3490,True,True,True
3491,True,True,True
3492,True,True,True
3493,True,True,True
3494,True,True,True
3495,True,True,True
3496,True,True,True
3497,True,True,True
3498,True,True,True
3499,True,True,True
3500,True,True,True
3501,True,True,True
3502,True,True,True
3503,True,True,True
3504,True,True,True
3505,True,True,True
3506,True,True,True
3507,True,True,True
3508,True,True,True
3509,True,True,True
3510,True,True,True
3511,True,True,True
3512,True,True,True
3513,True,True,True
3514,True,True,True
3515,True,True,True
3516,True,True,True
3517,True,True,True
3518,True,True,True
3519,True,True,True
3520,True,True,True
3521,True,True,True
3522,True,True,True
3523,True,True,True
3524,True,True,True
3525,True,True,True
3526,True,True,True
3527,True,True,True
3528,True,True,True
3529,True,True,True
3530,True,True,True
3531,True,True,True
3532,True,True,True
3533,True,True,True
3534,True,True,True
3535,True,True,True
3536,True,True,True
3537,True,True,True
3538,True,True,True
3539,True,True,True
3540,True,True,True
3541,True,True,True
3542,True,True,True
3543,True,True,True
3544,True,True,True
3545,True,True,True
3546,True,True,True
3547,True,True,True
3548,True,True,True
3549,True,True,True
3550,True,True,True
3551,True,True,True
3552,True,True,True
3553,True,True,True
3554,True,True,True
3555,True,True,True
3556,True,True,True
3557,True,True,True
3558,True,True,True
3559,True,True,True
3560,True,True,True
3561,True,True,True
3562,True,True,True
3563,True,True,True
3564,True,True,True
3565,True,True,True
3566,True,True,True
3567,True,True,True
3568,True,True,True
3569,True,True,True
3570,True,True,True
3571,True,True,True
3572,True,True,True
3573,True,True,True
3574,True,True,True
3575,True,True,True
3576,True,True,True
3577,True,True,True
3578,True,True,True
3579,True,True,True
3580,True,True,True
3581,True,True,True
3582,True,True,True
3583,True,True,True
3584,True,True,True
3585,True,True,True
3586,True,True,True
3587,True,True,True
3588,False,True,True
3589,True,True,True
3590,True,True,True
3591,True,True,True
3592,True,True,True
3593,True,True,True
3594,True,True,True
3595,True,True,True
3596,True,True,True
3597,True,True,True
3598,True,True,True
3599,True,True,True
3600,True,True,True
3601,True,True,True
3602,True,True,True
3603,True,True,True
3604,True,True,True
3605,True,True,True
3606,True,True,True
3607,True,True,True
3608,True,True,False
3609,True,True,True
3610,True,True,True
3611,True,True,True
3612,True,True,True
3613,True,True,True
3614,True,True,True
3615,True,True,True
3616,True,True,True
3617,True,True,True
3618,True,True,True
3619,True,True,True
3620,True,True,True
3621,True,True,True
3622,True,True,True
3623,True,True,True
3624,True,True,True
3625,True,True,True
3626,True,True,True
3627,True,True,True
3628,True,True,True
3629,True,True,True
3630,True,True,True
3631,True,True,True
3632,True,True,True
3633,True,True,True
3634,True,True,True
3635,True,True,True
3636,True,True,True
3637,True,True,True
3638,True,True,True
3639,True,True,True
3640,True,True,True
3641,True,True,True
3642,True,True,True
3643,True,True,True
3644,True,True,True
3645,True,True,True
3646,True,True,True
3647,True,True,True
3648,True,True,True
3649,True,True,True
3650,True,True,True
3651,True,True,True
3652,True,True,True
3653,True,True,True
3654,True,True,True
3655,True,True,True
3656,True,True,True
3657,True,True,True
3658,True,True,True
3659,True,True,True
3660,True,True,True
3661,True,True,True
3662,True,True,True
3663,True,True,True
3664,True,True,True
3665,True,True,True
3666,True,True,True
3667,True,True,True
3668,True,True,True
3669,True,True,True
3670,True,True,True
3671,True,True,True
3672,True,True,True
3673,True,True,True
3674,True,True,True
3675,True,True,True
3676,True,True,True
3677,True,True,True
3678,True,True,True
3679,True,True,True
3680,True,True,True
3681,True,True,True
3682,True,True,True
3683,True,True,True
3684,True,True,True
3685,True,True,True
3686,True,True,True
3687,True,True,True
3688,True,True,True
3689,True,True,True
3690,True,True,True
3691,True,True,True
3692,True,True,True
3693,True,True,True
3694,True,True,True
3695,True,True,True
3696,True,True,True
3697,True,True,True
3698,True,True,True
3699,True,True,True
3700,True,True,True
3701,True,True,True
3702,True,True,True
3703,True,True,True
3704,True,True,True
3705,True,True,True
3706,True,True,True
3707,True,True,True
3708,True,True,True
3709,True,True,True
3710,True,True,True
3711,True,True,True
3712,True,True,True
3713,True,True,True
3714,True,True,True
3715,True,True,True
3716,True,True,True
3717,True,True,True
3718,True,True,True
3719,True,True,True
3720,True,True,True
3721,True,True,True
3722,True,True,True
3723,True,True,True
3724,True,True,True
3725,True,True,True
3726,True,True,True
3727,True,True,True
3728,True,True,True
3729,True,True,True
3730,True,True,True
3731,True,True,True
3732,True,True,True
3733,True,True,True
3734,True,True,True
3735,True,True,True
3736,True,True,True
3737,True,True,True
3738,True,True,True
3739,True,True,True
3740,True,True,True
3741,True,True,True
3742,True,True,True
3743,True,True,True
3744,True,True,True
3745,True,True,True
3746,True,True,True
3747,True,True,True
3748,True,True,True
3749,True,True,True
3750,True,True,True
3751,False,True,True
3752,True,True,True
3753,True,True,True
3754,False,True,False
3755,True,True,True
3756,True,True,True
3757,True,True,True
3758,True,True,True
3759,True,True,True
3760,True,True,True
3761,True,True,True
3762,True,True,True
3763,True,True,True
3764,True,True,True
3765,True,True,True
3766,True,True,True
3767,False,True,True
3768,True,True,True
3769,True,True,True
3770,True,True,True
3771,True,True,True
3772,True,True,True
3773,True,True,True
3774,True,True,True
3775,True,True,True
3776,True,True,True
3777,True,True,True
3778,True,True,True
3779,True,True,True
3780,True,True,True
3781,True,True,True
3782,True,True,True
3783,True,True,True
3784,True,True,True
3785,True,True,True
3786,True,True,True
3787,True,True,True
3788,True,True,True
3789,True,True,True
3790,True,True,True
3791,True,True,True
3792,True,True,True
3793,True,True,True
3794,True,True,True
3795,True,False,True
3796,True,True,True
3797,True,True,True
3798,True,True,True
3799,True,True,True
3800,True,True,True
3801,True,True,True
3802,True,True,True
3803,True,True,False
3804,True,True,True
3805,True,True,True
3806,True,True,True
3807,True,True,True
3808,True,True,True
3809,True,True,True
3810,True,True,True
3811,True,True,True
3812,True,True,True
3813,True,True,True
3814,True,False,True
3815,True,True,True
3816,True,True,False
3817,True,True,True
3818,True,True,True
3819,True,True,True
3820,True,True,True
3821,True,True,True
3822,True,True,True
3823,True,True,True
3824,True,True,True
3825,True,True,True
3826,True,True,True
3827,True,True,True
3828,False,True,True
3829,True,True,True
3830,True,True,True
3831,True,True,True
3832,True,True,True
3833,False,True,True
3834,True,True,True
3835,True,True,True
3836,True,True,True
3837,True,True,True
3838,True,True,True
3839,True,True,True
3840,True,True,True
3841,True,True,True
3842,True,True,True
3843,True,True,True
3844,True,True,True
3845,True,True,True
3846,True,True,True
3847,True,True,True
3848,True,True,True
3849,True,True,True
3850,True,True,True
3851,True,True,True
3852,True,True,True
3853,True,True,True
3854,True,True,True
3855,True,True,True
3856,True,True,True
3857,True,True,True
3858,True,True,True
3859,True,True,True
3860,True,True,True
3861,True,True,True
3862,True,True,True
3863,True,True,True
3864,True,True,True
3865,True,True,True
3866,True,True,True
3867,True,True,True
3868,True,True,True
3869,True,True,True
3870,True,True,True
3871,True,True,True
3872,True,True,True
3873,True,True,True
3874,True,True,True
3875,True,True,True
3876,True,True,True
3877,True,True,True
3878,True,True,True
3879,True,True,True
3880,True,True,True
3881,True,True,True
3882,True,True,True
3883,True,True,True
3884,True,True,True
3885,True,True,True
3886,True,True,True
3887,True,True,True
3888,True,True,True
3889,True,True,True
3890,True,True,True
3891,True,True,True
3892,True,True,True
3893,True,True,True
3894,True,True,True
3895,True,True,True
3896,True,True,True
3897,True,True,True
3898,True,True,True
3899,True,True,True
3900,True,True,True
3901,True,True,True
3902,True,True,True
3903,True,True,True
3904,True,True,True
3905,True,True,True
3906,True,True,True
3907,True,True,True
3908,True,True,True
3909,True,True,True
3910,True,True,True
3911,True,True,True
3912,True,True,True
3913,True,True,True
3914,True,True,True
3915,True,True,True
3916,True,True,True
3917,True,True,True
3918,True,True,True
3919,True,True,True
3920,True,True,True
3921,True,True,True
3922,True,True,True
3923,True,True,True
3924,True,True,True
3925,True,True,True
3926,True,True,True
3927,True,True,True
3928,True,True,True
3929,True,True,True
3930,True,True,True
3931,True,True,True
3932,True,True,True
3933,True,True,True
3934,True,True,True
3935,True,True,True
3936,True,True,True
3937,True,True,True
3938,True,True,True
3939,True,True,True
3940,True,True,True
3941,True,True,True
3942,True,True,True
3943,True,True,True
3944,True,True,True
3945,True,True,True
3946,True,True,True
